Gap_ID,Initiative_ID,Initiative_Name,Factor_ID,Card_ID,Topic,Sub_Topic,Gap_Type,Calculation_Readiness,Gap_Status,Gap_Note
GAP-0449,INIT-0176,Join the plastics pact,CEF-0176,CARD-0704,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0450,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CCF-0177,CARD-0705,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0451,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CCF-0177,CARD-0705,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0452,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CCF-0177,CARD-0705,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0453,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CPF-0177,CARD-0706,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0454,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CPF-0177,CARD-0706,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0455,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CPF-0177,CARD-0706,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0456,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CTF-0177,CARD-0707,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0457,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CTF-0177,CARD-0707,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0458,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CTF-0177,CARD-0707,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0459,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CEF-0177,CARD-0708,Nature & Resources,Waste & Circularity – Packaging,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0460,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CEF-0177,CARD-0708,Nature & Resources,Waste & Circularity – Packaging,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0461,INIT-0177,"Design for reusability, removing single-use items and therefore reducing overall waste produced",CEF-0177,CARD-0708,Nature & Resources,Waste & Circularity – Packaging,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0462,INIT-0178,Install an anaerobic digestion plant to recover biogas,CCF-0178,CARD-0709,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0463,INIT-0178,Install an anaerobic digestion plant to recover biogas,CCF-0178,CARD-0709,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0464,INIT-0178,Install an anaerobic digestion plant to recover biogas,CCF-0178,CARD-0709,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0465,INIT-0178,Install an anaerobic digestion plant to recover biogas,CPF-0178,CARD-0710,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0466,INIT-0178,Install an anaerobic digestion plant to recover biogas,CPF-0178,CARD-0710,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0467,INIT-0178,Install an anaerobic digestion plant to recover biogas,CPF-0178,CARD-0710,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0468,INIT-0178,Install an anaerobic digestion plant to recover biogas,CTF-0178,CARD-0711,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0469,INIT-0178,Install an anaerobic digestion plant to recover biogas,CTF-0178,CARD-0711,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0470,INIT-0178,Install an anaerobic digestion plant to recover biogas,CTF-0178,CARD-0711,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0471,INIT-0178,Install an anaerobic digestion plant to recover biogas,CEF-0178,CARD-0712,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0472,INIT-0178,Install an anaerobic digestion plant to recover biogas,CEF-0178,CARD-0712,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0473,INIT-0178,Install an anaerobic digestion plant to recover biogas,CEF-0178,CARD-0712,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0474,INIT-0179,Minimise extract losses and product wastage,CCF-0179,CARD-0713,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0475,INIT-0179,Minimise extract losses and product wastage,CCF-0179,CARD-0713,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0476,INIT-0179,Minimise extract losses and product wastage,CCF-0179,CARD-0713,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0477,INIT-0179,Minimise extract losses and product wastage,CPF-0179,CARD-0714,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0478,INIT-0179,Minimise extract losses and product wastage,CPF-0179,CARD-0714,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0479,INIT-0179,Minimise extract losses and product wastage,CPF-0179,CARD-0714,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0480,INIT-0179,Minimise extract losses and product wastage,CTF-0179,CARD-0715,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0481,INIT-0179,Minimise extract losses and product wastage,CTF-0179,CARD-0715,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0482,INIT-0179,Minimise extract losses and product wastage,CTF-0179,CARD-0715,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
GAP-0483,INIT-0179,Minimise extract losses and product wastage,CEF-0179,CARD-0716,Nature & Resources,Waste & Circularity – Brewing,MISSING_DISPLAY_VALUE,DISPLAY_ONLY,OPEN,Consolidate value cell is empty. Left empty on purpose.
GAP-0484,INIT-0179,Minimise extract losses and product wastage,CEF-0179,CARD-0716,Nature & Resources,Waste & Circularity – Brewing,MISSING_CALCULATION_METHOD,DISPLAY_ONLY,OPEN,No calculation / evidence-logic text in Consolidate.
GAP-0485,INIT-0179,Minimise extract losses and product wastage,CEF-0179,CARD-0716,Nature & Resources,Waste & Circularity – Brewing,MISSING_EVIDENCE,DISPLAY_ONLY,OPEN,No source URL in the card evidence-link cell.
