Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CPF-0065,CARD-0258,Appoint a sustainability lead or assign executive responsibility for sustainability — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Appoint a sustainability lead or assign executive responsibility for creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,General,Indirect (Organisational Enabler) – High,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect (Organisational Enabler) High,,published_display,,,All,None,,,,CEVID-0215,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Appoint a sustainability lead or assign executive responsibility for creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0065,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,66
CPF-0066,CARD-0262,Establish a Sustainability Committee — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Establish a Sustainability Committee creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,General,Indirect (Governance Enabler) – High,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect (Governance Enabler) High,,published_display,,,All,None,,,,CEVID-0217,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Establish a Sustainability Committee creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0066,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,67
CPF-0067,CARD-0266,Link executive remuneration to sustainability and climate performance — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Link executive remuneration to sustainability and climate performance creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,General,Indirect (Leadership Enabler) – High,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect (Leadership Enabler) High,,published_display,,,All,None,,,,CEVID-0218,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Link executive remuneration to sustainability and climate performance creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0067,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,68
CPF-0068,CARD-0270,Engage your shareholders around climate risks and opportunities — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Engage your shareholders around climate risks and opportunities creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,General,Indirect (Stakeholder Enabler) – Medium–High,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect (Stakeholder Enabler) Medium High,,published_display,,,All,None,,,,CEVID-0219,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Engage your shareholders around climate risks and opportunities creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0068,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,69
CPF-0069,CARD-0274,Regularly review sustainability performance at senior management and Board level. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Regularly review sustainability performance at senior management and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,General,Indirect (Performance Enabler) – High,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect (Performance Enabler) High,,published_display,,,All,None,,,,CEVID-0220,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Regularly review sustainability performance at senior management and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0069,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,70
CPF-0070,CARD-0278,Develop a sustainability strategy informed by a double materiality assessment. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Develop a sustainability strategy informed by a double materiality creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect – High strategic enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High strategic enabling potential,,published_display,,,All,None,,,,CEVID-0221,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Develop a sustainability strategy informed by a double materiality creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0070,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,71
CPF-0071,CARD-0282,Calculate your baseline GHG footprint. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Calculate your baseline GHG footprint creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect – High strategic enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High strategic enabling potential,,published_display,,,All,None,,,,CEVID-0222,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Calculate your baseline GHG footprint creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0071,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,72
CPF-0072,CARD-0286,Use the TCFD framework to review and disclose your climate-related risks and opportunities. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Use the TCFD framework to review and disclose your climate-related risks creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect – Medium–High strategic enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect Medium High strategic enabling potential,,published_display,,,All,None,,,,CEVID-0223,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Use the TCFD framework to review and disclose your climate-related risks creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0072,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,73
CPF-0073,CARD-0290,Develop a Net Zero Strategy. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Develop a Net Zero Strategy creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect strategy – Very High enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect strategy Very High enabling potential,,published_display,,,All,None,,,,CEVID-0224,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Develop a Net Zero Strategy creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0073,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,74
CPF-0074,CARD-0294,Set a Net Zero target. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Set a Net Zero target creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect target-setting – High enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect target setting High enabling potential,,published_display,,,All,None,,,,CEVID-0225,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Set a Net Zero target creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0074,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,75
CPF-0075,CARD-0298,Validate targets through SBTi. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Validate targets through SBTi creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,but SBTi reports that 86% of surveyed companies experienced accelerated decarbonisation after,but SBTi reports that 86% of surveyed companies experienced accelerated decarbonisation after,,,86,,Single published figure stored as Value_Base.,,percent,,but SBTi reports that % of surveyed companies experienced accelerated decarbonisation after,,published_display,,,All,None,,,,CEVID-0226,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Validate targets through SBTi creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0075,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,76
CPF-0076,CARD-0302,Integrate sustainability objectives and KPIs into business planning. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Integrate sustainability objectives and KPIs into business planning creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect – High enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High enabling potential,,published_display,,,All,None,,,,CEVID-0218,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Integrate sustainability objectives and KPIs into business planning creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0076,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,77
CPF-0077,CARD-0306,Develop a long-term decarbonisation funding plan. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Develop a long-term decarbonisation funding plan creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Strategy,Indirect – High financial enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High financial enabling potential,,published_display,,,All,None,,,,CEVID-0227,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Develop a long-term decarbonisation funding plan creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0077,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,78
CPF-0078,CARD-0310,"Explore external grants, funding and incentives. — Carbon abatement",carbon,Governance,Carbon Factors,,Carbon abatement,,"Explore external grants, funding and incentives creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",Strategy,Indirect – High enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High enabling potential,,published_display,,,All,None,,,,CEVID-0228,1,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,"Explore external grants, funding and incentives creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",None,SG-INIT-0078,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,79
CPF-0079,CARD-0314,Develop a carbon removals strategy and quality criteria. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Develop a carbon removals strategy and quality criteria has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Strategy,Residual emissions – Medium,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Residual emissions Medium,,published_display,,,All,None,,,,CEVID-0229,1,Verified removal = monitored tonnes stored × permanence and leakage adjustments; report projected and achieved tonnes separately.,Develop a carbon removals strategy and quality criteria has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0079,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,80
CPF-0080,CARD-0318,Involve your guests in sustainability initiatives- offer discounts for opting out of daily cleaning of the room-- ask them to give feedback on your activities — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Involve your guests in sustainability initiatives- offer has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Strategy,Reduced laundry and housekeeping can directly reduce water and energy consumption and associated,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Reduced laundry and housekeeping can directly reduce water and energy consumption and associated,,published_display,,,All,None,,,,CEVID-0230,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Involve your guests in sustainability initiatives- offer has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0080,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,81
CPF-0081,CARD-0322,"Provide sustainability training for your leadership team, operations and functional central support teams. — Carbon abatement",carbon,Governance,Carbon Factors,,Carbon abatement,,"Provide sustainability training for your leadership team, operations and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",Staff,Indirect – High capability-enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect High capability enabling potential,,published_display,,,All,None,,,,CEVID-0232,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,"Provide sustainability training for your leadership team, operations and creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.",None,SG-INIT-0081,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,82
CPF-0082,CARD-0326,Offer a sustainable pension to employees (Ideally make it the default choice) — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Offer a sustainable pension to employees creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Staff,Indirect / Financed Emissions – Medium–High,,,,,,Display text has no parseable number; numeric columns left blank.,,,Financed,Indirect / Financed Emissions Medium High,,published_display,,,All,None,,,,CEVID-0234,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Offer a sustainable pension to employees creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0082,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,83
