Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CCF-0021,CARD-0081,Conduct whole-life carbon assessments for major capital projects — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Completing a RICS-aligned whole-life carbon assessment requires specialist assessment, staff time and programme management; budget per portfolio, site or project.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Minor works below the organisation's approved materiality threshold.,,,,,0,,"Completing a RICS-aligned whole-life carbon assessment requires specialist assessment, staff time and programme management; budget per portfolio, site or project.",Minor works below the organisation's approved materiality threshold.,SG-INIT-0021,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,22
CCF-0022,CARD-0085,Set operational-energy and embodied-carbon targets for new construction and major refurbishment — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Setting operational-energy and embodied-carbon targets requires specialist assessment, staff time and programme management; budget per portfolio, site or project.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,"Setting operational-energy and embodied-carbon targets requires specialist assessment, staff time and programme management; budget per portfolio, site or project.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0022,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,23
CCF-0023,CARD-0089,Apply carbon criteria at capital-project investment and design gates — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Applying carbon checks at funding, design and procurement gates requires specialist assessment, staff time and programme management; budget per portfolio, site or project.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,"Applying carbon checks at funding, design and procurement gates requires specialist assessment, staff time and programme management; budget per portfolio, site or project.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0023,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,24
CCF-0024,CARD-0093,Require EPDs or product-specific carbon data for priority materials and equipment — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Requiring EPDs and product-specific carbon data requires criteria development, supplier screening and tender review; budget per equipment or material category.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Low-materiality purchases outside the approved priority list.,,,,,0,,"Requiring EPDs and product-specific carbon data requires criteria development, supplier screening and tender review; budget per equipment or material category.",Low-materiality purchases outside the approved priority list.,SG-INIT-0024,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,25
CCF-0025,CARD-0097,"Prioritise refurbishment, reuse and adaptation before new construction — Cost",cost,Energy & Buildings,Cost Factors,Cost,Cost,"Retaining and adapting existing buildings before new construction costs £4,250/m² total project cost; 8% capital-cost premium.",,Capital Goods (sub group supply chain),"£4,250/m² total project cost; 8% capital-cost premium","£4,250/m² total project cost; 8% capital-cost premium",,,4250,,Single published figure stored as Value_Base.,GBP,percent,m²,/m² total project cost; % capital cost premium,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,"£12.69m ÷ 2,986m² = £4,249/m² ≈ £4,250/m²; 100% + 8% = 108%","Retaining and adapting existing buildings before new construction costs £4,250/m² total project cost; 8% capital-cost premium.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0025,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,26
CCF-0026,CARD-0101,Require component reuse and material recovery in building and fit-out projects — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Reusing structural, floor-tile and fit-out components costs 56%–68% of equivalent new structural-steel cost.",,Capital Goods (sub group supply chain),56%–68% of equivalent new structural-steel cost,56%–68% of equivalent new structural-steel cost,,56,,68,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,percent,,% of equivalent new structural steel cost,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure","Projects with no controlled strip-out, fit-out or material scope.",,,,,0,100% − 44% = 56%; 100% − 32% = 68%,"Reusing structural, floor-tile and fit-out components costs 56%–68% of equivalent new structural-steel cost.","Projects with no controlled strip-out, fit-out or material scope.",SG-INIT-0026,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,UNLINKED,1.0,2026-08-18,Consolidate.xlsx,工作表1,27
CCF-0027,CARD-0105,Specify lower-carbon and responsibly sourced construction materials — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Cost benchmarks for lower-carbon material selection are paint £0.69–£1.37/m²; carpet tile £25.00–£27.16/m²; 100mm insulation £6.95–£7.72/m², ex VAT.",,Capital Goods (sub group supply chain),Recycled paint: £0.69–£1.37/m² ex VAT (2 coats); low-carbon carpet tile: £25.00–£27.16/m² ex VAT; 100mm rock-mineral-wool insulation: £6.95–£7.72/m² ex VAT,Recycled paint: £0.69–£1.37/m² ex VAT (2 coats); low-carbon carpet tile: £25.00–£27.16/m² ex VAT; 100mm rock-mineral-wool insulation: £6.95–£7.72/m² ex VAT,,0.69,,1.37,Range taken from the published display string. Value_Base left blank (no midpoint invented).,GBP,money,m²,Recycled paint: /m² ex VAT ( coats); low carbon carpet tile: /m² ex VAT; mm rock mineral wool insulation: /m² ex VAT,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Purchases outside project/material specification control.,,,,CEVID-0108,4,Paint: 2 × (£35.00 ÷ 1.20) ÷ (5L × 17m²/L) = £0.69/m²; 2 × (£69.99 ÷ 1.20) ÷ (5L × 17m²/L) = £1.37/m². Carpet tile: £25.00/m²; £32.59 ÷ 1.20 = £27.16/m². Insulation: £30.02 ÷ 4.32m² = £6.95/m²; £33.36 ÷ 4.32m² = £7.72/m²,"Cost benchmarks for lower-carbon material selection are paint £0.69–£1.37/m²; carpet tile £25.00–£27.16/m²; 100mm insulation £6.95–£7.72/m², ex VAT.",Purchases outside project/material specification control.,SG-INIT-0027,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,28
CCF-0028,CARD-0109,"Specify durability, repairability, modularity and supplier take-back for capital equipment — Cost",cost,Energy & Buildings,Cost Factors,Cost,Cost,"Cost benchmarks for efficient kitchen-equipment selection are fridge £699.99 (£210.99 premium); warewasher £13,432.93 (£3,507.73 premium); WEEE take-back £500; combi oven £7,799.99, ex VAT.",,Capital Goods (sub group supply chain),"600L A-rated upright fridge: £699.99/item ex VAT; incremental premium: £210.99/item. Heat-recovery pass-through warewasher: £13,432.93/item ex VAT; incremental premium: £3,507.73/item. WEEE take-back: £500/old item ex VAT. 10-grid combi oven: £7,799.99/item ex VAT.","600L A-rated upright fridge: £699.99/item ex VAT; incremental premium: £210.99/item. Heat-recovery pass-through warewasher: £13,432.93/item ex VAT; incremental premium: £3,507.73/item. WEEE take-back: £500/old item ex VAT. 10-grid combi oven: £7,799.99/item ex VAT.",,,600,,Single published figure stored as Value_Base.,GBP,money,item,L A rated upright fridge: /item ex VAT; incremental premium: /item. Heat recovery pass through warewasher: /item ex VAT; incremental premium: /item. WEEE take back: /old item ex VAT. grid combi oven: /item ex VAT.,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",Consumables and low-value purchases outside the capital-equipment policy.,,,,CEVID-0118,5,"Fridge: £699.99 − £489.00 = £210.99. Warewasher: £13,432.93 − £9,925.20 = £3,507.73. Take-back: £600 ÷ 1.20 = £500. Combi oven: £7,799.99.","Cost benchmarks for efficient kitchen-equipment selection are fridge £699.99 (£210.99 premium); warewasher £13,432.93 (£3,507.73 premium); WEEE take-back £500; combi oven £7,799.99, ex VAT.",Consumables and low-value purchases outside the capital-equipment policy.,SG-INIT-0028,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,29
CCF-0029,CARD-0113,"Design buildings and fit-outs for adaptability, disassembly and material recovery — Cost",cost,Energy & Buildings,Cost Factors,Cost,Cost,"Using demountable partitions, reusable doorsets and reconfigurable layouts requires design and supplier fees plus component and material costs; budget per project, m² or component.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,"Using demountable partitions, reusable doorsets and reconfigurable layouts requires design and supplier fees plus component and material costs; budget per project, m² or component.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0029,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,30
CCF-0030,CARD-0117,Commission new buildings and major refurbishments against designed operational performance — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Commissioning BEMS, HVAC, chiller and CHP systems against operational performance requires commissioning specialist, testing, seasonal verification and operator training; budget per project.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Experiential Leisure; Contract Caterers only where delegated asset/capital control is documented","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",,,,,0,,"Commissioning BEMS, HVAC, chiller and CHP systems against operational performance requires commissioning specialist, testing, seasonal verification and operator training; budget per project.","Exclude sites where the operator does not control the relevant asset, utility, specification or capital decision.",SG-INIT-0030,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,31
CCF-0031,CARD-0121,Apply verified energy-efficiency criteria when replacing kitchen equipment — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Applying ETL-based kitchen-equipment procurement criteria requires criteria development, supplier screening and tender review; budget per equipment category.",,Capital Goods (sub group supply chain),ETL access/licence: £0. Internal criteria set-up: site-specific £/equipment category. Ongoing compliance verification: site-specific £/purchase event.,ETL access/licence: £0. Internal criteria set-up: site-specific £/equipment category. Ongoing compliance verification: site-specific £/purchase event.,,,0,,Single published figure stored as Value_Base.,GBP,money,licence,ETL access/licence: . Internal criteria set up: site specific /equipment category. Ongoing compliance verification: site specific /purchase event.,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers",Sites without commercial kitchen equipment or procurement authority.,,,,CEVID-0129,2,"Set-up cost = specification and approval hours × loaded £/hour. Ongoing unit cost = screening, verification and recording hours × loaded £/hour ÷ purchase events. External ETL fee = £0.","Applying ETL-based kitchen-equipment procurement criteria requires criteria development, supplier screening and tender review; budget per equipment category.",Sites without commercial kitchen equipment or procurement authority.,SG-INIT-0031,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,32
CCF-0032,CARD-0125,Assess the feasibility of hydrogen-ready kitchen equipment — Cost,cost,Energy & Buildings,Cost Factors,Cost,Cost,"Assessing hydrogen-ready kitchen equipment requires specialist assessment, staff time and programme management; budget per portfolio, site or project.",,Capital Goods (sub group supply chain),,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels and Contract Caterers with relevant gas cooking loads","Sites without a credible hydrogen supply, safety case, infrastructure route or equipment need.",,,,,0,,"Assessing hydrogen-ready kitchen equipment requires specialist assessment, staff time and programme management; budget per portfolio, site or project.","Sites without a credible hydrogen supply, safety case, infrastructure route or equipment need.",SG-INIT-0032,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,33
